Gen	t_n8	t_n9	t_n10	t_n11	t_n12	t_n13	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
11869800	1.0619913	0.9596908	0.9097914	0.8409269	0.5232924	0.6001336	0.0186908	0.0093444	0.0845492	0.2981170	0.3167343	0.5088953	-2128003.155
11870400	1.0311183	0.9474751	0.9204761	0.8568598	0.6130893	0.6347881	0.0158735	0.0109902	0.1081949	0.5974545	0.3919108	0.9905808	-2128003.376
11871000	1.0867409	0.9486704	0.9053935	0.8634062	0.5663901	0.7149386	0.0252544	0.0132965	0.1366808	0.7323575	0.6895809	0.3857074	-2128010.568
11871600	1.0959436	0.9542588	0.8936175	0.8412632	0.6003627	0.6461040	0.0286624	0.0121687	0.1084414	0.5190943	0.3117241	0.4874919	-2127999.202
11872200	1.0935949	0.9384000	0.8797402	0.8218701	0.6345628	0.6101729	0.0184036	0.0121773	0.0885688	0.2115320	0.4105001	0.2691895	-2127998.707
11872800	1.0723625	0.9849173	0.9250385	0.8258525	0.6310212	0.6071957	0.0182672	0.0113773	0.1121102	0.4376016	0.4090863	0.3937547	-2128009.327
11873400	1.0634112	0.9701254	0.8995567	0.8441336	0.6255320	0.6679020	0.0122672	0.0081246	0.0926481	0.4450512	0.4445366	0.8510721	-2128006.822
11874000	1.0765086	0.9829031	0.9114759	0.8611352	0.6935861	0.6639438	0.0226906	0.0093459	0.0971383	0.4528069	0.2921233	0.3778034	-2128010.016
11874600	1.0838903	0.9649339	0.9073084	0.8477214	0.6801056	0.6151819	0.0204012	0.0109333	0.0890496	0.5425976	0.4379225	0.6331769	-2128012.734
11875200	1.0663159	0.9550454	0.9213989	0.8372476	0.5899531	0.6167849	0.0257981	0.0137562	0.0908674	0.6624368	0.5589049	0.4284072	-2128004.754
11875800	1.0385214	0.9476456	0.8796225	0.8267526	0.6491280	0.7170170	0.0165313	0.0119459	0.0953472	0.3983348	0.6284771	0.5897135	-2128004.036
11876400	1.0248084	0.9582364	0.8817732	0.8264074	0.6647607	0.7239688	0.0200563	0.0114397	0.1039065	0.2293435	0.3866285	0.6664244	-2128013.452
11877000	1.0833744	0.9720135	0.9321259	0.8384105	0.5891635	0.7867379	0.0142378	0.0123828	0.1351913	0.4836202	0.4868056	0.4574167	-2128005.106
11877600	1.0792310	0.9672810	0.9275241	0.8932630	0.7232542	0.7966952	0.0304993	0.0088613	0.1268052	0.4684635	0.4731528	0.8047115	-2128004.571
11878200	1.0716007	0.9742156	0.9424746	0.8992697	0.6790258	0.7478266	0.0198176	0.0099914	0.1063595	0.5048327	0.3098381	0.3000101	-2128008.476
11878800	1.0362894	0.9808605	0.9623598	0.8554617	0.6235334	0.7178359	0.0396869	0.0121726	0.1229884	1.1325723	0.4859139	0.8969888	-2128005.534
11879400	1.0012956	0.9861016	0.9096510	0.8441814	0.5651329	0.6876535	0.0194688	0.0103844	0.0752551	0.4203879	0.4859170	0.4627310	-2128007.820
11880000	1.0794810	0.9973297	0.9466475	0.8430360	0.6144889	0.7942506	0.0184578	0.0138581	0.0825714	0.3927042	0.5863842	0.3413204	-2128001.788
11880600	1.0928777	0.9722158	0.9092202	0.8464741	0.6389272	0.8197724	0.0176791	0.0104974	0.0874716	0.4343108	0.3247339	0.4097153	-2128012.076
11881200	1.0743477	0.9731356	0.9472259	0.9002033	0.6587270	0.8100195	0.0193414	0.0094932	0.1022671	0.4695208	0.4972620	0.5799620	-2128004.008
11881800	1.0674134	0.9696161	0.9359153	0.8894439	0.6561895	0.8597387	0.0206185	0.0093320	0.0757118	0.3385208	0.4218086	0.6553713	-2128011.698
11882400	1.1007205	0.9696161	0.9379892	0.9000656	0.6678818	0.7898394	0.0212076	0.0150547	0.1241711	0.6184851	0.5101282	0.5054189	-2128003.051
11883000	1.1102456	0.9665417	0.9429234	0.8671530	0.6627551	0.8026406	0.0266132	0.0137777	0.1197758	1.4817746	0.4903411	0.3545159	-2128008.088
11883600	1.0557780	0.9660563	0.8633458	0.7679428	0.6178464	0.7657263	0.0171742	0.0125314	0.0986148	0.4508844	0.4778795	0.5425524	-2128005.608
11884200	1.0152835	0.9725363	0.9321653	0.7524938	0.6373402	0.7763852	0.0160102	0.0141390	0.0992414	0.4829458	0.5903621	0.4603714	-2128009.446
11884800	0.9912627	0.9454239	0.8413740	0.7727222	0.5892276	0.7166155	0.0194642	0.0101703	0.1242014	0.5222255	0.3802409	0.5852967	-2128002.802
11885400	1.0613791	0.9520848	0.8976902	0.7728644	0.5982834	0.7231351	0.0198762	0.0103532	0.1312255	0.3934099	0.3523976	0.8132307	-2128002.939
11886000	1.0476219	0.9562338	0.9029026	0.8622790	0.5847133	0.7230113	0.0191472	0.0101557	0.0992261	0.2804863	0.3510841	0.2908940	-2128011.670
11886600	1.0829070	0.9647723	0.8991574	0.8332419	0.5979539	0.7300041	0.0185157	0.0127315	0.1097290	0.4421931	0.5800342	0.3357347	-2128015.720
11887200	0.9868118	0.9822107	0.8996783	0.8409024	0.4900491	0.8042583	0.0156641	0.0126605	0.1244081	0.3661738	0.4795079	0.5334464	-2128008.430
11887800	0.9988158	0.9802632	0.9318032	0.8975979	0.4471677	0.8018646	0.0211874	0.0109520	0.1400401	0.3619157	0.5506152	0.4033384	-2128004.253
11888400	0.9881265	0.9810393	0.9314129	0.8516768	0.4693307	0.7436911	0.0159619	0.0083249	0.1160851	0.3165147	0.4088145	0.7220718	-2128007.342
11889000	1.0235363	0.9810843	0.9326700	0.8666630	0.5316625	0.7503185	0.0240528	0.0113831	0.0825403	0.8733955	0.4304752	0.2358576	-2128008.858
11889600	1.0024173	0.9848532	0.9186188	0.8546051	0.4570298	0.7463074	0.0219600	0.0096724	0.1390527	0.6570086	0.5173683	0.6180376	-2128003.196
11890200	1.0835734	0.9829379	0.8990852	0.8594168	0.4717848	0.7491607	0.0190151	0.0091539	0.1112325	0.5779317	0.5090353	0.6676922	-2128007.321
11890800	1.0997873	0.9608281	0.8834470	0.8547337	0.5668214	0.8165176	0.0327046	0.0104307	0.1041986	1.1516763	0.4891344	0.3201801	-2128002.051
11891400	1.0714902	0.9787625	0.8846825	0.8500347	0.4851850	0.7943365	0.0218818	0.0101710	0.1056089	0.3902228	0.5369066	0.5047694	-2128000.649
11892000	1.0750807	0.9523389	0.9010155	0.8351992	0.5263953	0.8654326	0.0155966	0.0107501	0.1050785	0.2952019	0.2343098	0.4398366	-2128001.437
11892600	1.0435528	0.9534865	0.9025787	0.8345989	0.5220433	0.8631217	0.0179050	0.0140604	0.1072097	0.6973038	1.1680747	0.3693035	-2128006.348
11893200	1.0565330	0.9555114	0.9230897	0.8862559	0.6447685	0.8491779	0.0177444	0.0105968	0.1018404	0.7639641	0.4807866	0.3421610	-2128011.562
11893800	1.0187403	0.9533127	0.8997509	0.8757687	0.6053507	0.8464427	0.0390307	0.0149760	0.1219624	1.2860264	1.0823166	0.3180283	-2128004.886
11894400	1.0008183	0.9538706	0.9181582	0.8722700	0.6448813	0.8544402	0.0179595	0.0106744	0.1000999	0.3582764	0.5072725	0.3377178	-2128007.150
11895000	1.0677294	0.9538706	0.9254927	0.8653026	0.6931981	0.8008308	0.0217151	0.0081776	0.1100100	0.5870712	0.5525143	0.4249330	-2128011.281
11895600	1.0753777	0.9560702	0.9230405	0.8739195	0.6279192	0.7127992	0.0239556	0.0111411	0.0966877	0.9455177	0.3523538	0.2614737	-2128006.313
11896200	1.0695416	0.9647276	0.9109779	0.8785802	0.6275758	0.7001584	0.0189466	0.0143292	0.1139980	0.4941061	0.3710794	0.5195455	-2128003.652
11896800	1.1022220	0.9591513	0.9121935	0.8514778	0.5986141	0.7391216	0.0160934	0.0130122	0.1146551	0.4557693	0.7734320	0.3544962	-2128009.599
11897400	1.1013897	0.9838134	0.8974501	0.8570881	0.6428406	0.7429676	0.0174375	0.0096300	0.0971653	0.3578805	0.1844094	0.5380966	-2128013.910
11898000	1.0797310	0.9801951	0.9277929	0.8585171	0.6876441	0.7461650	0.0200833	0.0111868	0.1449176	0.5224698	0.4634694	0.7356702	-2128004.370
11898600	1.0701886	0.9953615	0.9431797	0.8948688	0.6328003	0.7420689	0.0305058	0.0105903	0.1025521	0.7351002	0.1695422	0.4389502	-2128006.027
11899200	1.0914132	0.9978447	0.9461491	0.8673055	0.6293468	0.7406555	0.0182461	0.0084231	0.0972462	0.4260869	0.3113964	0.2919645	-2128011.438
11899800	1.0715922	0.9840419	0.9502800	0.8996392	0.7051465	0.6901151	0.0202287	0.0119306	0.0904650	0.5262710	0.2306768	0.6925975	-2128013.759
11900400	1.0963782	0.9944090	0.9276783	0.8847680	0.6902978	0.5854482	0.0212169	0.0136378	0.0697067	0.3433862	0.4751874	0.3064464	-2128002.883
11901000	1.0927625	0.9960157	0.9334221	0.8671285	0.6780768	0.5904824	0.0303787	0.0125620	0.1359608	0.9800950	0.3087839	0.6020436	-2128009.401
11901600	1.0309671	0.9997389	0.9621983	0.8996962	0.6834491	0.5689574	0.0262643	0.0124934	0.1129214	0.5634651	0.4221129	0.5234253	-2128006.331
11902200	1.0964469	0.9904008	0.9542896	0.8565935	0.6588586	0.5926360	0.0153164	0.0100209	0.0800872	0.4400126	0.7588871	0.3956084	-2128006.100
11902800	1.0824932	0.9975210	0.9588752	0.8728952	0.6858190	0.6022736	0.0155972	0.0089496	0.0953780	0.3317572	0.3257551	0.2921502	-2128009.135
11903400	1.0530751	0.9944401	0.9478242	0.8642339	0.6790861	0.7703407	0.0169860	0.0079220	0.0689638	0.4223219	0.2309291	0.5536824	-2128011.728
11904000	1.0197910	0.9857711	0.9454542	0.8704976	0.6286136	0.6677005	0.0185608	0.0118581	0.0990212	0.4030648	0.2990758	0.4954427	-2128003.913
11904600	1.0754727	0.9844032	0.8911415	0.8566759	0.6767332	0.6168916	0.0177385	0.0097176	0.0835352	0.7433063	0.3631601	0.5503862	-2128008.921
11905200	1.0780011	0.9541788	0.9205514	0.8400979	0.6586088	0.6422409	0.0140772	0.0109876	0.1184012	0.4981472	0.2850910	0.4975354	-2128004.688
11905800	1.0653605	0.9522220	0.9137664	0.8112381	0.6750126	0.7133224	0.0241168	0.0107075	0.1111259	0.6058132	0.3111702	0.6602798	-2128015.315
11906400	1.0671113	0.9688036	0.8983320	0.8296262	0.6569589	0.6403941	0.0147095	0.0114749	0.0890743	0.2169672	0.5075038	0.4353538	-2128005.461
11907000	1.0865432	0.9634742	0.8808293	0.8500134	0.6366775	0.6605240	0.0134044	0.0169017	0.0818691	0.4312157	0.4357220	0.4105808	-2128010.616
11907600	1.1045521	0.9848848	0.9257996	0.8537874	0.6716355	0.6822333	0.0190742	0.0136173	0.0867507	0.5558718	0.7374007	0.2877747	-2128004.971
11908200	1.0763553	0.9776069	0.8871679	0.8557960	0.6036712	0.7428269	0.0243062	0.0076521	0.1077552	0.3348608	0.4336879	0.5934794	-2128010.725
11908800	1.1023427	0.9860663	0.8961592	0.8652939	0.5914741	0.7796190	0.0176708	0.0153568	0.0932869	0.6834965	0.5836223	0.5550659	-2128014.953
11909400	0.9919330	0.9919063	0.9036840	0.8560255	0.6636688	0.7694937	0.0211614	0.0094092	0.1159950	0.4768343	0.3404406	0.3145198	-2128012.286
11910000	0.9777826	0.9503364	0.8779947	0.8259596	0.6188210	0.7234899	0.0164580	0.0110008	0.1113485	0.4063766	0.4038971	0.3963362	-2128006.742
11910600	1.0465333	0.9696788	0.8954132	0.8576756	0.6029837	0.6184675	0.0232440	0.0069257	0.1045569	0.2564159	0.7641055	0.5562693	-2128005.420
11911200	1.0852693	0.9605004	0.8946515	0.8598325	0.5872234	0.6361265	0.0234853	0.0119786	0.1375726	0.4709174	0.5886781	0.5960355	-2128011.886
11911800	1.0820851	0.9939777	0.9020820	0.8011654	0.5923939	0.5468082	0.0206154	0.0122848	0.1768873	0.4436842	0.4028279	0.8079252	-2128019.193
11912400	1.1084787	0.9627196	0.9229556	0.8387846	0.5925910	0.6030007	0.0166117	0.0091289	0.1080106	0.2605462	0.3038503	0.7049019	-2128002.576
11913000	1.0798548	0.9770545	0.9354054	0.8273179	0.6222324	0.6499977	0.0152696	0.0133406	0.0876004	0.4724513	0.5970533	0.5631600	-2128012.327
11913600	1.0619184	0.9828857	0.9153864	0.7734706	0.4948890	0.6949842	0.0141768	0.0077656	0.0875872	0.3873901	0.3087535	1.3852542	-2128007.937
11914200	1.0701142	0.9710308	0.8915827	0.8252514	0.5068082	0.7155200	0.0203417	0.0087719	0.1348621	0.7843835	0.3901347	0.6121988	-2128008.170
11914800	1.0482954	0.9977436	0.9166006	0.8470790	0.5180604	0.6633192	0.0244330	0.0097036	0.0880044	0.6035663	0.3894065	0.6126256	-2128005.780
11915400	1.0673640	0.9872053	0.9329785	0.8579060	0.5749861	0.7264826	0.0206119	0.0134226	0.0861016	0.7613555	0.3356098	0.5789166	-2128001.435
11916000	1.0767169	1.0041117	0.8484783	0.7300262	0.5371436	0.7882382	0.0173858	0.0121319	0.1121167	0.4559422	0.4960818	0.3474055	-2128009.767
11916600	1.0974022	1.0083197	0.8540993	0.7155304	0.5768057	0.8231985	0.0232101	0.0105985	0.1058094	0.6780618	0.4067601	0.5993754	-2128003.908
11917200	1.0499368	0.9874326	0.9044937	0.7714020	0.5668747	0.8247232	0.0171564	0.0103499	0.0790645	0.4544307	0.4445934	0.2405690	-2128011.764
11917800	1.0562125	0.9741805	0.8936283	0.8264783	0.5875139	0.7903991	0.0156302	0.0099488	0.0905029	0.2635356	0.3781054	0.3476310	-2128009.568
11918400	1.0504170	0.9809447	0.9427587	0.8796301	0.6391200	0.7504594	0.0190734	0.0116126	0.1034043	0.5262983	0.3433175	0.4189154	-2128003.390
11919000	1.0575926	0.9846859	0.9436274	0.8668236	0.6176417	0.7941965	0.0130088	0.0111736	0.0854963	0.4485156	0.7610120	0.3446445	-2128015.421
11919600	1.0791231	0.9813404	0.9540248	0.8945515	0.5839241	0.8180112	0.0288063	0.0101103	0.1058153	0.6523132	0.3772638	0.5750683	-2128005.189
11920200	1.0200092	0.9832863	0.9407413	0.8997234	0.5614144	0.8321197	0.0174506	0.0175899	0.1068210	0.2836530	0.9370443	0.3068988	-2128011.425
11920800	0.9947518	0.9941383	0.9290688	0.8147765	0.5573023	0.7972934	0.0133912	0.0073803	0.0959077	0.4709146	0.6516485	0.4419510	-2128008.623
11921400	1.1010401	1.0162884	0.9298472	0.8505049	0.6469624	0.8498411	0.0163057	0.0159389	0.1172229	0.4430295	0.3934779	0.4793412	-2128007.454
11922000	1.0830715	1.0379236	0.9257364	0.8338939	0.6171107	0.8526611	0.0164962	0.0077051	0.1058136	0.6431201	0.4160850	0.6115772	-2128009.257
11922600	1.0710705	1.0165549	0.9250779	0.8476996	0.5329948	0.7770215	0.0305029	0.0220894	0.0863330	0.7580348	0.7153441	0.6334830	-2128008.585
11923200	1.0909085	0.9897953	0.9145137	0.8160148	0.4976439	0.6997400	0.0288731	0.0099191	0.0693884	1.1516963	0.3062986	0.4807269	-2128002.487
11923800	1.0785248	0.9563336	0.9085514	0.8580079	0.4886750	0.6757864	0.0152135	0.0142219	0.1473144	0.3447139	0.6437425	0.6322863	-2128008.082
11924400	0.9972938	0.9648471	0.8802160	0.8240798	0.5108012	0.7051676	0.0119800	0.0104952	0.0717209	0.4449656	0.2971270	0.2439006	-2128004.226
11925000	0.9895755	0.9789180	0.8843336	0.8426622	0.5355947	0.7359590	0.0203624	0.0094818	0.1588986	0.7182860	0.3266991	0.8954170	-2128010.209
11925600	1.0666857	0.9575669	0.8457155	0.7972853	0.5639991	0.7252570	0.0213191	0.0092123	0.1159265	0.4692220	0.5253782	0.6335286	-2128006.243
11926200	1.1042791	0.9551326	0.8854945	0.8085669	0.5932805	0.6660518	0.0201382	0.0099820	0.1048939	0.3399444	0.2597447	0.4033434	-2128015.370
11926800	1.0551395	0.9555468	0.9015319	0.8438122	0.5961535	0.7255184	0.0138737	0.0131304	0.0945455	0.3714202	0.3914313	0.2487432	-2128011.185
11927400	1.0268740	0.9405403	0.9011437	0.8079320	0.5372609	0.7024739	0.0218140	0.0155335	0.0998225	0.4749923	0.7584747	0.7569202	-2128014.183
11928000	1.0276305	0.9600071	0.9262320	0.8468048	0.5257030	0.7220778	0.0274636	0.0125122	0.0902600	0.4885613	0.5978465	0.7276016	-2128005.513
11928600	1.0700013	0.9528157	0.9092536	0.7827316	0.4767848	0.7301264	0.0168544	0.0150396	0.1344113	0.3912446	0.8188431	0.5354693	-2128007.514
11929200	1.0762341	0.9704394	0.8483910	0.8017258	0.5416621	0.6794322	0.0214674	0.0074337	0.0974017	0.6404168	0.5105542	0.3846352	-2128012.222
11929800	1.0670819	1.0489598	0.9320993	0.8474487	0.6129843	0.6349034	0.0195162	0.0083605	0.0878726	0.5846691	0.3845998	0.7180737	-2128005.960
11930400	1.0893563	1.0324056	0.9670364	0.9101645	0.5645580	0.5471052	0.0222180	0.0129493	0.0933527	0.7613827	0.4767519	0.4003979	-2128004.815
11931000	1.0901784	1.0395178	1.0048265	0.9401312	0.5511908	0.5623742	0.0191006	0.0079453	0.0984427	0.3293817	0.3812349	0.3676683	-2128005.715
11931600	1.0719720	1.0441416	0.9991054	0.9047694	0.4859701	0.5860106	0.0296144	0.0078681	0.0743187	0.5911872	0.2869097	0.7035743	-2128004.792
11932200	1.0611335	1.0534822	0.9880155	0.9269043	0.5778229	0.5643864	0.0159176	0.0110741	0.0909704	0.3270968	0.5334143	0.3529256	-2128003.680
11932800	1.0672840	1.0544782	0.9890510	0.9044442	0.6103864	0.6220105	0.0198938	0.0066462	0.0822904	0.3975687	0.5484443	0.3913528	-2128009.208
11933400	1.0973834	1.0137494	0.9600828	0.9182996	0.6676505	0.6285275	0.0151638	0.0114947	0.0671108	0.4664661	0.5309171	0.1624112	-2128002.221
11934000	1.0791511	1.0023240	0.9600924	0.9301285	0.7110510	0.6691497	0.0222636	0.0088243	0.0910255	0.7375639	0.2954798	0.5016896	-2128010.432
11934600	1.1039185	0.9999239	0.9575395	0.9188363	0.7329364	0.6401152	0.0255970	0.0151746	0.0932018	0.7643152	0.4608889	0.4763357	-2128011.008
11935200	1.1022425	1.0091880	0.9858726	0.9542917	0.7501429	0.6795605	0.0194841	0.0113042	0.1781583	0.3476224	0.2940188	0.7852693	-2128009.485
11935800	1.0426275	1.0078218	0.9748032	0.9284910	0.7579177	0.6660529	0.0152666	0.0119281	0.0982583	0.3985921	0.4281357	0.6125846	-2128006.504
11936400	1.0528481	1.0098534	0.9613120	0.9264639	0.7603387	0.6023082	0.0168663	0.0262359	0.1447343	0.9057284	0.8194061	0.5540968	-2128000.956
11937000	1.0520771	1.0220403	0.9819798	0.9327467	0.7595123	0.4633186	0.0195570	0.0118581	0.1198372	0.4960862	0.3506560	0.6118126	-2128005.901
11937600	1.0021844	1.0017288	0.9778380	0.9356490	0.7400449	0.4039645	0.0220817	0.0149378	0.1043264	0.4329624	0.5166068	0.5747992	-2128007.288
11938200	1.0771641	1.0018238	0.9823513	0.9458916	0.7598923	0.4189385	0.0203472	0.0715643	0.1806667	0.6077570	1.8139696	0.7483784	-2128013.408
11938800	1.0639608	1.0024266	0.9740745	0.9214911	0.7440325	0.3653002	0.0123036	0.0141296	0.1075593	0.5801933	0.2916068	0.5021275	-2128005.854
11939400	1.0526054	1.0007583	0.9708293	0.9182351	0.6226833	0.4329415	0.0170431	0.0128486	0.1299542	0.5466516	0.5392644	0.3001945	-2128005.655
11940000	1.1044841	1.0258030	0.9484384	0.8864652	0.5741259	0.4863740	0.0175686	0.0111546	0.0947947	0.2224852	0.3316113	0.4552630	-2128008.503
11940600	1.0237286	0.9913910	0.9124276	0.8548009	0.5908241	0.4978135	0.0130954	0.0103392	0.1394563	0.5656979	0.3165494	0.5770341	-2128004.679
11941200	1.0508028	0.9469179	0.8665346	0.8078503	0.6179426	0.4025704	0.0178458	0.0094014	0.1220874	0.3404440	0.3341792	0.8794622	-2128006.717
11941800	1.0312251	0.9502479	0.8758697	0.8334167	0.5490081	0.4369063	0.0113065	0.0113976	0.1053987	0.4450818	0.8869648	0.5652636	-2128008.627
11942400	0.9891554	0.9717645	0.8490187	0.8126639	0.5687705	0.4706414	0.0329418	0.0120086	0.0975891	1.1469614	0.6377665	0.4714620	-2128010.616
11943000	1.1009297	0.9736739	0.8950995	0.8257392	0.6393361	0.5254433	0.0209897	0.0144358	0.1092722	0.4311778	0.3068180	0.6908652	-2128005.933
11943600	1.0500324	0.9678190	0.9267832	0.8790604	0.6653035	0.6691156	0.0174920	0.0096672	0.0917284	0.3657716	0.2799016	0.5387371	-2128011.333
11944200	1.0478123	0.9586915	0.8989605	0.8471673	0.5703416	0.6442594	0.0184786	0.0118102	0.1075548	0.5045581	0.7011597	0.3533423	-2128010.549
11944800	1.0716109	0.9485823	0.8712669	0.8366172	0.6007961	0.6792177	0.0171171	0.0097850	0.0914241	0.3162065	0.3097613	0.3982881	-2128010.647
11945400	1.0973969	0.9661638	0.8971006	0.8639304	0.6469238	0.7424909	0.0244314	0.0068613	0.1059055	0.4543315	0.2992016	0.3691268	-2128003.988
11946000	1.0977960	0.9623671	0.9106933	0.8345329	0.6374654	0.7123620	0.0177992	0.0123145	0.0865473	0.5555960	0.3195489	0.3661042	-2128005.402
11946600	1.0893023	0.9885510	0.8943126	0.8362344	0.6288403	0.6748422	0.0139623	0.0083469	0.0884018	0.3546524	0.4149448	0.4093589	-2128005.900
11947200	1.0917143	0.9564888	0.8787057	0.8338871	0.5647899	0.6734100	0.0151815	0.0083743	0.0965492	0.3683717	0.5420796	0.5847102	-2128004.678
11947800	1.0865025	0.9503526	0.8988767	0.8433672	0.5295522	0.6109012	0.0159904	0.0111925	0.0964449	0.3098526	0.4480335	0.3973716	-2128008.312
11948400	1.0980778	0.9624531	0.9123055	0.8550314	0.5341433	0.6891434	0.0190253	0.0126573	0.1040928	0.5805187	0.4596652	0.6238326	-2128010.183
11949000	1.0419287	0.9777608	0.8972935	0.8286625	0.5754284	0.7012516	0.0200285	0.0096167	0.0859909	0.6941418	0.3141035	0.3446557	-2128003.536
11949600	1.0476465	0.9956810	0.9281876	0.8132043	0.6106647	0.7145668	0.0158235	0.0123594	0.0824377	0.2479208	0.8557286	0.3522742	-2128002.966
11950200	1.1004801	1.0084278	0.9476023	0.8796174	0.6437268	0.8106179	0.0164003	0.0102704	0.1109164	0.3809041	0.3655977	0.6174079	-2128006.174
11950800	1.1008471	1.0193719	0.9705401	0.9087108	0.6819247	0.7353269	0.0304457	0.0107156	0.0833801	0.5254317	0.5630717	0.3277555	-2128007.677
11951400	1.0514078	1.0118648	0.9412335	0.7747999	0.6124944	0.7210252	0.0148522	0.0147618	0.0767425	0.3198750	0.9583439	0.6376245	-2128009.195
11952000	1.0884379	0.9921450	0.9108533	0.8083034	0.5739619	0.6595037	0.0174961	0.0111029	0.0905242	0.3383470	0.4506650	0.5577252	-2128003.196
11952600	0.9878514	0.9676468	0.8420583	0.7907503	0.5126556	0.7850118	0.0125708	0.0102188	0.1467674	0.3455865	0.4422516	0.7683584	-2128007.328
11953200	1.0250808	0.9826816	0.9002725	0.8333346	0.5831458	0.7555346	0.0144864	0.0130987	0.0870103	0.4489142	0.4231556	0.6982272	-2128008.330
11953800	1.0970469	0.9918133	0.9192080	0.8543181	0.6561281	0.7279891	0.0188228	0.0103971	0.0953748	0.5132865	0.2303027	0.3870873	-2128003.763
11954400	1.0696380	0.9854288	0.9252266	0.8434961	0.6239231	0.7172670	0.0196079	0.0100575	0.1289928	0.4562674	0.5746055	0.5152834	-2128007.927
11955000	1.1035445	0.9773257	0.9377102	0.8341402	0.6000452	0.8026284	0.0381489	0.0097922	0.0884774	0.8137750	0.3562698	0.8554471	-2128007.315
11955600	1.0717233	0.9590579	0.8645695	0.7887094	0.6840819	0.7984482	0.0222412	0.0094744	0.0512495	0.7244175	0.4262493	0.5710922	-2128005.620
11956200	1.0844064	0.9585107	0.8261744	0.7886243	0.6757171	0.7759870	0.0176826	0.0140223	0.0825104	0.2888243	0.6148036	0.4510273	-2128005.297
11956800	1.0816653	0.9466284	0.8710440	0.7861283	0.6218717	0.7728526	0.0142138	0.0074528	0.1177388	0.4540028	0.2690959	0.3444092	-2128005.899
11957400	1.1004355	0.9518811	0.8271450	0.7717058	0.5967317	0.7960270	0.0142260	0.0123133	0.1360570	0.4960591	0.5827577	0.4100664	-2128006.728
11958000	0.9677418	0.9455717	0.8362810	0.7853891	0.5584852	0.7409351	0.0222704	0.0078662	0.1000236	0.7465437	0.3332103	0.5452713	-2128008.025
11958600	0.9709740	0.9407552	0.8750068	0.8362310	0.5697654	0.7832889	0.0141970	0.0135352	0.0950282	0.4686774	0.5793821	0.4462652	-2128009.363
11959200	1.0771673	0.9660254	0.9059391	0.8201127	0.6044972	0.8173959	0.0277886	0.0072606	0.1217484	0.6527543	0.3906394	0.4180432	-2128011.358
11959800	1.0978015	0.9752810	0.9242916	0.8647210	0.5381515	0.8160758	0.0169232	0.0143051	0.0904342	0.4727173	0.5797461	0.5117255	-2128012.539
11960400	1.1008496	0.9824149	0.9211898	0.8436812	0.4732269	0.8563523	0.0180954	0.0088749	0.0910301	0.3795223	0.4292043	0.6187300	-2128006.463
11961000	1.0461324	0.9718704	0.9091212	0.7850588	0.5185669	0.8551583	0.0230443	0.0154217	0.0907121	0.5305863	0.5537870	0.4009468	-2128011.060
11961600	1.0937996	0.9688031	0.9155830	0.8594914	0.5451033	0.8489621	0.0246875	0.0121149	0.0818504	0.5764815	0.6275918	0.5962016	-2128008.438
11962200	1.0507677	0.9582364	0.9024822	0.8700856	0.5231811	0.8307408	0.0226414	0.0128445	0.1044755	0.6059474	0.5502508	0.3691077	-2128007.466
11962800	1.0673174	0.9582364	0.9344943	0.8469598	0.5139016	0.8446805	0.0155743	0.0109582	0.0967179	0.5307908	0.3834215	0.3142488	-2128009.471
11963400	0.9752797	0.9583804	0.9266469	0.8669692	0.5851802	0.7800681	0.0222443	0.0090870	0.0848000	0.7300111	0.3247300	0.6555782	-2128007.977
11964000	1.0877028	0.9578851	0.8841230	0.8022656	0.5842296	0.7580642	0.0220279	0.0090218	0.0889195	0.3957071	0.2751525	0.3865487	-2128013.862
11964600	1.0670280	1.0059516	0.8955844	0.8617412	0.5974268	0.7220086	0.0216458	0.0115167	0.1035445	0.3538142	0.6055546	0.4520015	-2128008.506
11965200	1.0472778	0.9802698	0.9006647	0.8591867	0.5697756	0.5475650	0.0213063	0.0109113	0.1165290	0.3772794	0.3602012	0.4363401	-2128005.728
11965800	1.0417314	1.0021361	0.9412907	0.8214658	0.5814600	0.5559904	0.0168603	0.0080440	0.0926075	0.4184253	0.3086526	0.8099817	-2128002.774
11966400	1.0379862	0.9810724	0.9094770	0.8675005	0.6548529	0.7818970	0.0197301	0.0082615	0.0892025	0.5333417	0.3040230	0.3546164	-2128014.902
11967000	1.0617941	0.9705188	0.9103152	0.8179577	0.5804865	0.7346512	0.0194083	0.0100460	0.0801784	0.4444053	0.5875951	0.5046963	-2128007.654
11967600	1.0472642	0.9554951	0.9213341	0.8381035	0.5399381	0.6448887	0.0217258	0.0101597	0.0910840	0.4782030	0.5812182	0.4927572	-2128002.162
11968200	1.1060183	0.9953632	0.9024230	0.8209036	0.5216348	0.6223465	0.0134718	0.0087423	0.1336404	0.8892193	0.3430433	1.0970805	-2128003.010
11968800	1.0623825	0.9858892	0.9478518	0.9088485	0.6253183	0.7001258	0.0169089	0.0162590	0.0815753	0.6064586	0.5533842	0.2203632	-2128006.251
11969400	1.0444990	0.9825093	0.9231541	0.8781417	0.6028349	0.5924514	0.0156460	0.0126048	0.1346290	0.2491683	0.7485647	0.7789199	-2128004.585
