Gen	t_n8	t_n9	t_n10	t_n11	t_n12	t_n13	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
168000	1.0965610	0.9883639	0.9509359	0.9011616	0.7125221	0.8262881	0.0164290	0.0127132	0.1239958	0.3306069	0.4599426	0.3049225	-2128005.847
169000	1.0152192	0.9947840	0.9443906	0.9087408	0.6630875	0.8709230	0.0154424	0.0123273	0.1455667	0.4933831	0.6314217	0.3941871	-2128006.983
170000	1.0728965	0.9826364	0.9180734	0.8621550	0.6003282	0.7269914	0.0184250	0.0106653	0.1044700	0.3493268	0.3282335	0.5899281	-2128006.533
171000	1.0769421	0.9928944	0.9295058	0.8393551	0.6650408	0.7166703	0.0150246	0.0151465	0.1440951	0.5855885	0.4540357	0.4966127	-2128008.381
172000	1.0808324	1.0060085	0.8956501	0.8402076	0.7094857	0.6373829	0.0190372	0.0110423	0.1274709	0.3778588	0.5972462	0.8083331	-2128006.336
173000	1.0723211	0.9883796	0.9069456	0.8150236	0.7188889	0.6391184	0.0205222	0.0106461	0.1231215	0.6925566	0.3632750	0.6042700	-2128005.037
174000	1.0591417	0.9906908	0.9224370	0.8393026	0.7358232	0.7643577	0.0213049	0.0086172	0.0948714	0.5484413	0.1908400	0.6500774	-2128013.389
175000	1.0746262	0.9573623	0.9029598	0.8320136	0.7365938	0.6819957	0.0117333	0.0105764	0.1049531	0.5260909	0.4408704	0.5184074	-2128004.766
176000	1.0648188	0.9588698	0.8692697	0.8341077	0.7302472	0.6623424	0.0267750	0.0109479	0.0908538	0.5109173	0.2837836	0.3909741	-2128011.972
177000	1.0677524	1.0017309	0.8711298	0.8285648	0.7513449	0.7172331	0.0195697	0.0118510	0.1390069	0.3355553	1.0972394	0.8615809	-2128007.689
178000	1.0911382	1.0217463	0.9450813	0.8663499	0.7438727	0.7236018	0.0266179	0.0101169	0.1114039	1.2000056	0.9669299	0.4285418	-2128003.216
179000	1.0750825	1.0226630	0.9541432	0.9017381	0.7347357	0.7477956	0.0251979	0.0112699	0.0951691	0.6553346	0.4193090	0.4478530	-2128009.944
180000	1.0854039	1.0075869	0.9414612	0.8944455	0.7513335	0.7619654	0.0213195	0.0098166	0.0996758	0.3920883	0.4717154	0.4494348	-2128012.150
181000	0.9881861	0.9680075	0.9220112	0.8824557	0.7553652	0.6464280	0.0299623	0.0091064	0.0875192	0.9918575	0.4395677	0.3327529	-2128000.761
182000	1.0078075	0.9583577	0.9087422	0.8718368	0.6982409	0.5756420	0.0124014	0.0107647	0.0878138	0.2995945	0.7768517	0.5429928	-2128010.378
183000	1.0379621	0.9534477	0.9049804	0.8655396	0.6763048	0.6771908	0.0224622	0.0077381	0.0818196	0.1937147	0.3968568	0.3912052	-2128003.817
184000	1.0609563	0.9814742	0.9041288	0.8693585	0.7265262	0.6300919	0.0177788	0.0096164	0.1182564	0.3882545	0.2434091	0.4939035	-2128005.076
185000	1.0483817	0.9461727	0.9075226	0.8435366	0.6909497	0.6120327	0.0209797	0.0137355	0.1021546	0.4634111	0.4832184	0.3687889	-2128012.100
186000	1.0655421	0.9675211	0.9077740	0.8636137	0.6134166	0.6758894	0.0215462	0.0087196	0.0983232	0.3795959	0.2195862	0.5599613	-2128010.702
187000	1.0363987	1.0016664	0.9408838	0.8778973	0.6119358	0.7769268	0.0156780	0.0112488	0.0856289	0.5274417	0.6218221	0.2233079	-2128006.114
188000	1.0454428	0.9821163	0.9037375	0.8699284	0.6248421	0.7451647	0.0164535	0.0089456	0.1714389	0.6066308	0.5500675	0.8021187	-2128008.001
189000	1.0720691	0.9630249	0.9340733	0.8649180	0.6509523	0.7050288	0.0232074	0.0084345	0.0970474	0.3261401	0.3331375	0.4393041	-2128007.493
190000	1.0515944	1.0166604	0.9497503	0.8470740	0.7146882	0.6730104	0.0180912	0.0075876	0.0842509	0.5327082	0.2495556	0.6122440	-2128012.964
191000	1.0133545	0.9685010	0.8935145	0.8375525	0.7134553	0.5568379	0.0118632	0.0120553	0.1043444	0.4577039	0.3128845	0.8723683	-2128005.745
192000	1.0858985	0.9490557	0.8868023	0.8506065	0.7320793	0.6622399	0.0290116	0.0129939	0.1015629	0.5156456	0.5502662	0.5189279	-2128011.486
193000	1.0923756	0.9545383	0.9224112	0.8546824	0.6776544	0.6635203	0.0115535	0.0108795	0.1231301	0.4211313	0.2707181	0.4159330	-2128009.762
194000	1.1000978	0.9565900	0.8954782	0.8350272	0.6607138	0.7496258	0.0155622	0.0094099	0.0810151	0.4566225	0.5765993	0.3931719	-2128003.127
195000	1.0556371	0.9731691	0.9202386	0.8588051	0.6540481	0.7474887	0.0144698	0.0098296	0.1809154	0.3199305	0.2866574	1.0757107	-2128003.601
196000	1.0717668	0.9484783	0.8779678	0.8344294	0.5776076	0.6177311	0.0150911	0.0111940	0.0912481	0.4283538	0.2712519	0.4708585	-2128009.767
197000	1.0986362	0.9676492	0.9068580	0.7929049	0.6181207	0.6377304	0.0255118	0.0107125	0.0862116	0.9245351	0.4235422	0.2679784	-2128006.455
198000	1.0888854	0.9636693	0.9063174	0.8199761	0.5896760	0.6703323	0.0195603	0.0081217	0.1201983	0.3921728	0.4137613	0.5772621	-2127999.773
199000	0.9721939	0.9707929	0.9087703	0.8117571	0.5992148	0.6308008	0.0197355	0.0085824	0.1284811	0.5748460	0.3079237	0.5139945	-2128005.222
200000	1.0460274	0.9731458	0.9314644	0.8751975	0.7267816	0.7392216	0.0205377	0.0126099	0.1162060	0.3742500	0.5115954	0.4301761	-2128004.796
201000	1.0679316	0.9949688	0.9281482	0.8592300	0.7209096	0.8295558	0.0182948	0.0126819	0.0940032	0.4668931	0.3608151	0.4378728	-2128007.501
202000	1.0550085	0.9989945	0.9373767	0.8960282	0.7173952	0.7573484	0.0167002	0.0163752	0.1331445	0.3374255	0.3171135	0.5938294	-2128004.749
203000	1.0899724	1.0793953	0.9583025	0.9067153	0.6560301	0.6756529	0.0130709	0.0100840	0.0940661	0.3211319	0.5719484	0.6060328	-2128005.551
204000	1.0551548	1.0274725	0.9699529	0.8865461	0.5965819	0.6131939	0.0133840	0.0106858	0.0939984	0.4428062	0.4233369	0.3658177	-2128004.783
205000	1.0396259	0.9781117	0.9020955	0.8545461	0.5210392	0.7348515	0.0165340	0.0121786	0.1022336	0.4239502	0.6850167	0.4718545	-2128010.173
206000	1.0775778	0.9520198	0.8845546	0.7972352	0.5635561	0.5897748	0.0149944	0.0114971	0.0707404	0.3928541	0.4844012	0.4916652	-2128011.524
207000	1.0199768	0.9843174	0.8173787	0.7498271	0.6195979	0.5136434	0.0194329	0.0104416	0.0970526	0.6043879	0.3596700	0.4380811	-2128013.421
208000	1.0897942	0.9449841	0.9051369	0.7417709	0.6126166	0.6542424	0.0254965	0.0128282	0.1046467	0.8121306	0.6275936	0.8284175	-2128010.920
209000	1.0636686	0.9700242	0.8714653	0.7829317	0.6109589	0.6501336	0.0165039	0.0104996	0.0700514	0.2507746	0.3876740	0.3429487	-2128003.484
210000	0.9867598	0.9474535	0.9001783	0.8263295	0.5376858	0.5455088	0.0166252	0.0102320	0.1248757	0.4996349	0.5498915	1.0169695	-2128017.257
211000	1.0728220	1.0230506	0.9296743	0.8607482	0.6063033	0.5742746	0.0231282	0.0118010	0.0900720	0.5304007	0.3824705	0.3320240	-2128012.232
212000	1.0040897	0.9873515	0.9347252	0.8846508	0.4992595	0.5831039	0.0182048	0.0085425	0.0933202	0.4978631	0.3903377	0.3749392	-2128008.201
213000	1.0230789	0.9637276	0.9398194	0.8708620	0.5857776	0.5064379	0.0263414	0.0130729	0.0949654	0.3728158	0.4346542	0.5814111	-2128010.502
214000	1.0733598	1.0076736	0.9292398	0.8588021	0.6324347	0.6975485	0.0117487	0.0096559	0.0892383	0.3208070	0.5215764	0.3059991	-2128011.947
215000	1.0716027	1.0185808	0.9349526	0.8566927	0.6028375	0.6767558	0.0260695	0.0068202	0.0869202	0.8004862	0.2495876	0.2860214	-2128006.629
216000	1.0569669	1.0404198	0.9305791	0.8758675	0.5436446	0.6104310	0.0203590	0.0096589	0.1014617	0.8879888	0.4727832	0.5261661	-2128014.489
217000	1.0112786	0.9953324	0.9378062	0.8540861	0.5262221	0.5596831	0.0173754	0.0093103	0.0910624	0.3784142	0.3106462	0.3047627	-2128009.374
218000	1.0378672	0.9861466	0.9494789	0.8900006	0.5138787	0.5748847	0.0205087	0.0114982	0.0862515	0.3638824	0.3300263	0.3407038	-2128010.042
219000	1.1119879	0.9958984	0.9517836	0.8866468	0.6428636	0.7152900	0.0207528	0.0087876	0.0844699	0.9092868	0.2390460	0.3417952	-2128008.462
220000	1.0958263	0.9686144	0.9414162	0.8719033	0.6316074	0.6528828	0.0181983	0.0103142	0.0895504	0.4830875	0.4234918	0.3511072	-2128013.482
221000	1.0646728	1.0046409	0.9482107	0.8814023	0.6353371	0.7494500	0.0150640	0.0097790	0.0968946	0.4056952	0.1989043	0.4192993	-2128002.092
222000	1.1002375	0.9847295	0.9315046	0.8542285	0.6225466	0.6134655	0.0209541	0.0100832	0.1452325	0.6315292	0.4456366	0.5587365	-2128002.718
223000	1.0943405	0.9593528	0.9330575	0.8191140	0.5571309	0.6713854	0.0264046	0.0090763	0.0878504	0.8230792	0.4299121	0.2833141	-2128011.899
224000	1.0636668	0.9621168	0.8765222	0.7898521	0.6109679	0.7524731	0.0174391	0.0098715	0.0774929	0.4491658	0.3456467	0.5826315	-2128011.374
225000	1.0602584	0.9485265	0.8701178	0.7992368	0.5704009	0.6102838	0.0207970	0.0117642	0.1088572	0.5209389	0.4401720	0.4805849	-2128004.523
226000	0.9982329	0.9559440	0.8994075	0.6835501	0.5919095	0.7780579	0.0160072	0.0072585	0.1436531	0.5343057	0.5115653	0.5810324	-2128008.886
227000	1.0251480	0.9659609	0.8498860	0.7687530	0.6362428	0.5399571	0.0172684	0.0121773	0.0566384	0.3515569	0.6106282	0.5318973	-2128000.935
228000	1.0861957	0.9756880	0.8849274	0.8167147	0.6141882	0.5329370	0.0256643	0.0079295	0.1183322	0.8544483	0.3380594	0.9320142	-2128012.228
229000	1.0684603	0.9443677	0.8725749	0.7930791	0.6221716	0.5837265	0.0175243	0.0107142	0.1036902	0.3767272	0.6051193	0.7337854	-2128008.610
230000	1.0602182	0.9495337	0.8567326	0.7878839	0.6423807	0.8042774	0.0195581	0.0105205	0.0718862	0.6084844	0.3151398	0.4847978	-2128005.631
231000	1.0733769	0.9871515	0.8775137	0.8044123	0.6339119	0.7364124	0.0171704	0.0072363	0.0813971	0.1980638	0.3270524	0.5815200	-2128003.149
232000	1.1014601	0.9508216	0.9006107	0.7968362	0.6506073	0.7012098	0.0278656	0.0102138	0.1273819	0.7225947	0.5770832	0.2909596	-2128005.617
233000	1.0551861	0.9652197	0.8742851	0.7998365	0.6200889	0.6286272	0.0175171	0.0122649	0.1280176	0.2816037	0.6415137	0.4243728	-2128008.509
234000	1.0942060	0.9729194	0.9339078	0.8210669	0.6541981	0.7172104	0.0172774	0.0125209	0.1083719	0.3651482	0.5209970	0.2243645	-2128005.720
235000	1.0377025	0.9926955	0.9497084	0.8571688	0.6773399	0.6351805	0.0236562	0.0125357	0.1282635	0.2828721	0.7451930	0.4177219	-2128011.763
236000	1.0796981	1.0492569	0.9764229	0.8596797	0.6651485	0.6666738	0.0178859	0.0087344	0.0993788	0.3444732	0.5139655	0.5911362	-2128006.771
237000	1.0250529	0.9765213	0.9268120	0.8693794	0.6771955	0.5584260	0.0140629	0.0105892	0.1048964	0.4438225	0.3500672	0.2452510	-2128009.957
238000	1.0354437	0.9543016	0.9047899	0.8332884	0.6566979	0.6330001	0.0134881	0.0202306	0.1031667	0.5238423	1.0615501	0.5638091	-2128008.833
239000	1.1036770	0.9724336	0.9078276	0.8620624	0.7086691	0.5369554	0.0196430	0.0102164	0.1027837	0.4115390	0.3745247	0.6401879	-2128005.102
240000	1.0429537	0.9497621	0.8954167	0.8530959	0.7339165	0.7091177	0.0233817	0.0113092	0.1240454	0.5975329	0.6037836	0.5550278	-2128007.398
241000	1.1003061	0.9599281	0.9177571	0.8643562	0.7355642	0.5807118	0.0137712	0.0089283	0.0885783	0.4250807	0.2416675	0.6007346	-2128015.665
242000	1.0875189	0.9705037	0.9006005	0.8467347	0.7403201	0.7971025	0.0126214	0.0105035	0.1007122	0.5466888	0.5046377	0.3715032	-2128007.425
243000	1.0870251	0.9730835	0.9087987	0.8570107	0.7505900	0.8177352	0.0190693	0.0099822	0.1330589	0.5128550	0.4088808	0.7215640	-2128009.083
244000	1.0402101	0.9611155	0.8833497	0.8245340	0.7078787	0.6981467	0.0142725	0.0089042	0.1174028	0.4138215	0.4475040	0.5101379	-2128008.241
245000	0.9780879	0.9552379	0.8887738	0.8477150	0.7344250	0.7203904	0.0182226	0.0125580	0.0886331	0.5398964	0.5860423	0.4386214	-2128004.569
246000	1.0590440	0.9671138	0.9060997	0.8204691	0.7174350	0.7131577	0.0248580	0.0100469	0.1171643	0.8641814	0.3823524	0.4974397	-2128006.078
247000	1.0280966	0.9661425	0.8960468	0.8089480	0.7211766	0.7800455	0.0215258	0.0103987	0.0942000	0.5019514	0.3017589	0.4573449	-2128011.678
248000	1.0835457	0.9803340	0.9051446	0.8283306	0.6688824	0.6821705	0.0175106	0.0080078	0.1029546	0.1674756	0.4524284	0.5487556	-2128004.981
249000	1.0952607	0.9711894	0.9043283	0.8277665	0.6348038	0.6428250	0.0194851	0.0128210	0.0861488	0.3140323	0.4639193	0.5030825	-2128007.521
250000	1.0579402	0.9547509	0.8846178	0.8212735	0.5627608	0.5523139	0.0198079	0.0067884	0.1169313	0.5048835	0.2419874	0.3255888	-2128004.160
251000	1.0491062	0.9582561	0.8796618	0.8168730	0.6529055	0.5477318	0.0207309	0.0132861	0.1221998	0.2739121	0.6312399	0.4553754	-2128008.839
252000	1.0702936	0.9523260	0.8875425	0.8429682	0.6688997	0.4828424	0.0286375	0.0090872	0.0948944	0.6924332	0.4766987	0.3721893	-2128004.484
253000	1.0935463	0.9466679	0.8841063	0.7721385	0.6204749	0.4166738	0.0141078	0.0116117	0.0906059	0.5189161	0.7086926	0.5635599	-2128005.083
254000	1.0080409	0.9618032	0.9008083	0.8123087	0.6838383	0.3710403	0.0233055	0.0115958	0.0933043	1.2077659	0.4649444	0.4030635	-2128016.576
255000	1.1054048	0.9599791	0.9172174	0.8116228	0.6615817	0.3446903	0.0175874	0.0097986	0.1190737	0.5207156	0.6249018	0.5503214	-2128004.325
256000	1.0811040	0.9883159	0.9415648	0.8818600	0.6923067	0.3710218	0.0237483	0.0087197	0.0641944	0.6694410	0.5370099	0.4657223	-2128002.528
257000	1.0531610	0.9651336	0.9088492	0.8532871	0.6794090	0.4452826	0.0216882	0.0130059	0.0828386	0.2610207	0.2381674	0.7621916	-2128006.108
258000	1.0935891	0.9534370	0.9009494	0.8527322	0.7282167	0.4950071	0.0270884	0.0115239	0.1109718	0.7389578	0.4423360	0.8518962	-2128010.003
259000	1.0837663	0.9644860	0.8975520	0.8511851	0.7376173	0.6497857	0.0209603	0.0116760	0.1053222	0.7593288	0.4254368	0.4788167	-2128010.871
260000	1.0722699	0.9556778	0.9051480	0.8622301	0.7385124	0.7259319	0.0265258	0.0166711	0.0673712	0.7882124	0.6293342	0.3533267	-2128004.965
261000	1.1022469	0.9476344	0.9098623	0.8397053	0.6464002	0.8199345	0.0165090	0.0134486	0.1299470	0.4676290	0.3435144	0.6881570	-2128008.131
262000	1.1096808	0.9992668	0.9374967	0.8501626	0.6144930	0.7658524	0.0139523	0.0105610	0.0788084	0.3970381	0.3700908	0.3181543	-2128009.684
263000	1.0544247	0.9812399	0.9401353	0.8888760	0.6387105	0.6875331	0.0127208	0.0080848	0.1374823	0.2753477	0.4983322	0.7356495	-2128004.432
264000	1.1067414	1.0032042	0.9536859	0.8819368	0.6147455	0.6868715	0.0113819	0.0082105	0.0823887	0.8419920	0.4144202	0.5343388	-2128002.098
265000	0.9524930	0.9490513	0.9187250	0.8819006	0.5954248	0.5457641	0.0235265	0.0097289	0.1029209	0.4278452	0.7768211	0.3765285	-2128007.927
266000	1.0372657	0.9528184	0.9148243	0.8500383	0.6236566	0.4774179	0.0212559	0.0127860	0.0936623	0.3233708	0.5663268	0.9035202	-2128006.637
267000	1.0553658	0.9556294	0.9050621	0.8341212	0.6422142	0.4213929	0.0148010	0.0102581	0.1345900	0.4054117	0.2017440	0.4009683	-2128008.239
268000	1.0977544	0.9573398	0.9114683	0.8634635	0.6984997	0.4336756	0.0203192	0.0088080	0.1326968	0.2812627	0.3540643	0.5650935	-2128009.844
269000	1.0785154	0.9563908	0.8958143	0.8698622	0.7564524	0.5134163	0.0235293	0.0102303	0.1305609	0.6226668	0.4246451	0.5598736	-2128002.959
270000	1.0384892	0.9375394	0.9055586	0.8702422	0.7542057	0.6129572	0.0227522	0.0156130	0.0999399	0.4211835	0.3435792	0.3024167	-2128002.738
271000	0.9955969	0.9572959	0.9096022	0.8738886	0.6641159	0.5184873	0.0247284	0.0108880	0.1313356	0.4411549	0.3131382	0.5102675	-2128004.767
272000	1.0136866	0.9981802	0.9337789	0.8540735	0.6314649	0.6810744	0.0196137	0.0123812	0.0908023	0.5101357	0.4469098	0.5086716	-2128010.885
273000	1.1015675	0.9757256	0.9168210	0.8345281	0.5764132	0.7614509	0.0180646	0.0130525	0.0802398	0.3944996	0.2928031	0.4541324	-2128013.697
274000	1.0834937	0.9761030	0.9400569	0.8733406	0.6328168	0.6220471	0.0270217	0.0104048	0.1266956	0.5334878	0.3901216	0.2888618	-2128007.837
275000	1.1050467	1.0265104	0.9723727	0.9137025	0.6578912	0.7043488	0.0128486	0.0105582	0.1128684	0.1622399	0.4401399	0.5078710	-2128008.589
276000	1.0908421	1.0309806	0.9694386	0.8722908	0.6450448	0.7525437	0.0227827	0.0079501	0.0838120	0.5075336	0.2680120	0.3916249	-2128002.537
277000	1.0709069	0.9655819	0.9133620	0.8366364	0.6192663	0.7754294	0.0323607	0.0108116	0.1144799	0.5261963	0.7164284	0.4806023	-2128002.429
278000	1.0466479	0.9544554	0.9107271	0.8024576	0.4738162	0.6922099	0.0135389	0.0222367	0.1282996	0.3547616	0.8664952	0.5853136	-2128002.844
279000	1.0711875	1.0525949	0.8222639	0.7260409	0.4262439	0.7878834	0.0156811	0.0347368	0.0785425	0.5374019	1.5379068	1.0236040	-2128007.987
280000	1.0549255	0.9926622	0.7992059	0.7282863	0.4665801	0.8226689	0.0153211	0.0084140	0.1050187	0.7225183	0.4293518	0.6266457	-2128005.566
281000	1.0337208	0.9594769	0.7722940	0.7051259	0.4724898	0.7339208	0.0174263	0.0119163	0.0911273	0.3245910	0.6657926	0.9711953	-2128005.696
282000	1.0749722	0.9576812	0.7947011	0.7401213	0.4187553	0.6726484	0.0294975	0.0082516	0.0795549	0.6011610	0.2496462	0.4875742	-2128013.578
283000	1.0763180	0.9466456	0.8303608	0.7543465	0.4947662	0.7603250	0.0210965	0.0096455	0.1012258	0.4294770	0.4398864	0.4861255	-2128008.469
284000	1.0126288	0.9539959	0.7704826	0.6174999	0.4214180	0.8091660	0.0211559	0.0090552	0.0852425	0.6768846	0.3563780	0.4330734	-2128008.050
285000	1.0530925	1.0113042	0.7957026	0.7061364	0.4680520	0.7893692	0.0138196	0.0100242	0.0971061	0.6379017	0.2559310	0.4967024	-2128012.878
286000	1.0248388	0.9720621	0.8186818	0.7260788	0.4691866	0.7107078	0.0227201	0.0123388	0.1517799	0.5109028	0.3990505	0.6210968	-2128002.931
287000	1.0646565	0.9512391	0.8471202	0.7047693	0.5149065	0.6534595	0.0119686	0.0082609	0.2001586	0.3030325	0.2242742	0.6938190	-2128010.303
288000	1.0644376	0.9697980	0.8248064	0.7775522	0.5369714	0.7913836	0.0236704	0.0101099	0.0776708	0.4604394	0.3255319	0.3683994	-2128013.496
289000	1.0145121	1.0061115	0.8655900	0.7719928	0.5124158	0.6757324	0.0166491	0.0092760	0.1275159	0.5426464	0.4493996	0.7653998	-2128010.157
290000	1.0633785	0.9407731	0.8399720	0.7634508	0.5439895	0.6365328	0.0203634	0.0124109	0.1227751	0.3413189	0.5424218	0.6602308	-2128010.912
291000	1.0174585	0.9583522	0.8771056	0.7884149	0.6300171	0.6556416	0.0199365	0.0092354	0.0993772	0.7268537	0.5875982	0.3341456	-2128002.446
292000	1.0322774	1.0063651	0.8940823	0.7755403	0.6494996	0.8105951	0.0116440	0.0120008	0.1248406	0.4492118	0.6008283	0.8924805	-2128010.980
293000	1.0703588	0.9505341	0.8655589	0.8072510	0.5741552	0.6126588	0.0164070	0.0156618	0.0979375	0.3951573	0.5878923	0.5248016	-2128002.794
294000	1.0997018	0.9490796	0.8960350	0.8154092	0.5997511	0.7549579	0.0143571	0.0129073	0.0726164	0.4489411	0.4500574	0.3387891	-2128010.926
295000	0.9855400	0.9654275	0.8979998	0.8439541	0.5496324	0.6987894	0.0157908	0.0089054	0.0944110	0.3450456	0.5725531	0.4746359	-2128004.265
296000	1.0049900	0.9566475	0.9054499	0.8419247	0.5789454	0.6423755	0.0245145	0.0090316	0.0925821	0.4590367	0.3722371	0.3014319	-2128003.587
297000	1.0838480	0.9665014	0.9065148	0.8185854	0.5939233	0.6620084	0.0210813	0.0092344	0.1002019	0.5797713	0.3472645	0.6001131	-2128006.512
298000	1.0216858	0.9772801	0.8758216	0.7952481	0.5509768	0.7240682	0.0224827	0.0110028	0.1659716	0.3347521	0.6701114	0.5329362	-2128007.990
299000	1.0890354	0.9531666	0.8769971	0.8239524	0.6339212	0.5913471	0.0155115	0.0093576	0.1183090	0.5932564	0.3532810	0.4534807	-2128003.942
300000	1.0781898	0.9696450	0.8776770	0.8061985	0.6348686	0.5607325	0.0161545	0.0102650	0.1010321	0.4359558	0.4467778	0.5969172	-2128005.998
301000	1.0909501	0.9757479	0.9117935	0.8062420	0.6464487	0.5395920	0.0151634	0.0091251	0.0905357	0.4046532	0.4806604	0.5959837	-2128006.810
302000	1.0599969	1.0183380	0.9584394	0.8384089	0.6315119	0.5872706	0.0135281	0.0218009	0.1021208	0.4048391	1.0611306	0.5064668	-2128005.137
303000	0.9622407	0.9617086	0.9016908	0.8412324	0.5657544	0.5962415	0.0143642	0.0103987	0.1002708	0.5368058	0.3796410	0.5290027	-2128007.974
304000	1.0014008	0.9955954	0.9171697	0.8480032	0.5648110	0.6259487	0.0144877	0.0122215	0.0656649	0.4241726	0.3994302	0.2352720	-2128003.088
305000	1.0093889	0.9822634	0.9011000	0.8463555	0.5009566	0.7128849	0.0216808	0.0095834	0.0901752	0.3784225	0.3164019	0.5590835	-2128012.113
306000	1.0946609	0.9711709	0.9255723	0.8289876	0.5533602	0.8044223	0.0164002	0.0112188	0.0902442	0.5273540	0.7586945	0.2312784	-2128000.781
307000	1.0897309	0.9641546	0.9049668	0.8132406	0.5829520	0.6269662	0.0144218	0.0103028	0.0831196	0.3740674	0.2707613	0.2819505	-2128003.205
308000	1.0545035	0.9485896	0.9000846	0.7863617	0.6596547	0.5647022	0.0287131	0.0128180	0.1431385	0.9290849	0.3649676	0.5200704	-2128000.902
309000	0.9671972	0.9522115	0.8405660	0.7534454	0.6654184	0.5061679	0.0264352	0.0118628	0.1581485	0.6438092	0.7139975	0.6991839	-2128005.164
310000	1.0069638	0.9544886	0.8159543	0.7520815	0.6531938	0.6744122	0.0127402	0.0116445	0.1280206	0.2472038	0.4094894	0.5035603	-2128013.239
311000	1.0926565	0.9596101	0.8165047	0.7210132	0.5940463	0.6439978	0.0198220	0.0072401	0.0889695	0.3486738	0.6125032	0.3584536	-2128006.898
312000	1.0939460	0.9655289	0.8914216	0.7837728	0.6546553	0.6134016	0.0265451	0.0087983	0.1018584	0.7746194	0.4786800	0.4350238	-2128008.377
313000	1.0030164	0.9971530	0.8774681	0.7729461	0.6321151	0.6344193	0.0198233	0.0125803	0.0786706	0.9364655	0.5527033	0.8963897	-2128006.447
314000	1.0455977	0.9765343	0.9056884	0.8436701	0.6548048	0.5844766	0.0256322	0.0104729	0.1109840	0.4563954	0.1979465	0.4874607	-2128014.714
315000	1.0924738	0.9663270	0.9027486	0.8505592	0.6017202	0.7791399	0.0125973	0.0115734	0.1419554	0.5358480	0.9527856	0.5309248	-2128006.528
316000	1.0343787	0.9724983	0.9012900	0.8470776	0.6208030	0.8086426	0.0166615	0.0091770	0.0768233	0.3124621	0.7667342	0.4919678	-2128019.370
317000	1.0153896	0.9835348	0.9032800	0.8566000	0.5827200	0.7199427	0.0144160	0.0148123	0.0979921	0.5200019	0.6108255	0.6510221	-2128006.589
318000	1.0956969	1.0104841	0.9317745	0.8848786	0.5539719	0.7314391	0.0216006	0.0076367	0.1011630	0.3150675	0.5716976	0.3920615	-2128010.934
319000	1.0495560	1.0012126	0.9391616	0.8393438	0.6551650	0.8346313	0.0144927	0.0120447	0.1383787	0.5960110	0.4084099	0.4721915	-2128010.523
320000	1.0365481	0.9712166	0.9136258	0.8573570	0.6608952	0.6985964	0.0284663	0.0096248	0.1124568	0.4867447	0.2070003	0.3734794	-2128005.143
321000	1.0676444	0.9878308	0.9093136	0.8741371	0.7422459	0.7306859	0.0203798	0.0124201	0.1250348	0.4422481	0.7315158	0.7881298	-2128013.848
