Gen	t_n8	t_n9	t_n10	t_n11	t_n12	t_n13	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
2940000	1.1050761	0.9615068	0.9168586	0.8198692	0.6104436	0.7747267	0.0242668	0.0080044	0.0875949	0.8501760	0.2347349	0.3584407	-2128012.524
2942000	1.0729362	0.9614553	0.9098109	0.8317254	0.5860828	0.8181408	0.0175618	0.0108669	0.1145089	0.4538077	0.3840122	0.3812619	-2128004.926
2944000	1.0338424	0.9575316	0.8834782	0.8355115	0.5981773	0.8303473	0.0149664	0.0139972	0.0609316	0.2027761	0.4010686	0.4170598	-2128013.008
2946000	1.0436469	0.9455247	0.8687834	0.8388539	0.5605126	0.7797355	0.0261668	0.0143255	0.1320930	0.6925942	0.6295887	0.7197214	-2128009.013
2948000	0.9960182	0.9470937	0.8729270	0.8438591	0.4481125	0.6124404	0.0184598	0.0087152	0.1008276	0.2908912	0.3845054	0.7048085	-2128007.776
2950000	1.0827342	0.9915374	0.8870218	0.8163279	0.6221635	0.7884503	0.0144479	0.0099692	0.0708742	0.4545298	0.2766471	0.4041836	-2128014.205
2952000	1.0941272	0.9816188	0.9628599	0.8672144	0.4718758	0.7743164	0.0239713	0.0111684	0.0808464	0.7615591	0.5491196	0.5455249	-2128008.913
2954000	1.0888425	0.9566964	0.9308586	0.8031248	0.4940370	0.8409989	0.0140942	0.0107951	0.1236974	0.3972556	0.6245783	0.2531408	-2128011.994
2956000	1.0566601	0.9645870	0.9168251	0.8646159	0.5440913	0.8177691	0.0303767	0.0100896	0.1136052	0.5738323	0.4409363	0.5164241	-2128007.672
2958000	1.0490283	0.9451410	0.9294594	0.8576034	0.5014288	0.7361189	0.0242529	0.0116472	0.1550663	0.5231536	0.5937997	0.6085164	-2128003.139
2960000	1.0447083	0.9863798	0.8814907	0.8221628	0.6864282	0.7544853	0.0190351	0.0167848	0.1308977	0.5053557	0.6620275	0.6183833	-2128006.841
2962000	1.0674690	0.9822324	0.9504851	0.8452692	0.4790120	0.7444958	0.0188946	0.0115178	0.1118952	0.4054418	0.7039234	0.3187900	-2128004.885
2964000	1.0950614	0.9853027	0.9353668	0.8814295	0.4858678	0.7478704	0.0180298	0.0131688	0.1216611	0.8050170	0.3068728	0.4114382	-2128008.161
2966000	1.0455790	0.9658144	0.9074783	0.8076634	0.6437793	0.6884228	0.0170804	0.0105206	0.1253386	0.8707372	0.5551885	0.5196799	-2128002.612
2968000	1.0798286	0.9594323	0.8313198	0.7454608	0.4741768	0.8311022	0.0187265	0.0169206	0.1249912	0.6063841	0.6072594	0.6299401	-2128003.522
2970000	1.0607269	0.9595223	0.8273047	0.7570275	0.4679100	0.7932703	0.0229864	0.0063202	0.1369721	0.5333165	0.5355535	0.8696633	-2128016.789
2972000	1.0796045	0.9655299	0.8713699	0.8392446	0.5778960	0.7550591	0.0147392	0.0101456	0.1216485	0.4018678	0.5720585	0.4803105	-2128001.077
2974000	1.0619661	0.9511974	0.9046648	0.8591426	0.6697437	0.6531261	0.0138435	0.0113485	0.1404110	0.4715593	0.5996293	0.8599017	-2128002.824
2976000	1.1043921	0.9805309	0.9475353	0.8549546	0.6737296	0.5778318	0.0133069	0.0101566	0.1052070	0.4787481	0.3244219	0.4911676	-2128009.892
2978000	1.0835224	0.9592184	0.9349692	0.8948392	0.6752720	0.7532238	0.0210671	0.0167235	0.1337524	0.3300450	0.5463152	0.4361643	-2128003.017
2980000	1.0982858	0.9646244	0.9344464	0.8689057	0.6090585	0.6407222	0.0147294	0.0144963	0.1083817	0.4175956	0.6922804	0.4549806	-2128003.048
2982000	1.1149443	0.9514079	0.8921937	0.8201011	0.4945826	0.6973982	0.0163358	0.0101101	0.1658036	0.5063491	0.5277187	0.5549578	-2128008.240
2984000	1.0851424	0.9651175	0.8664129	0.7863173	0.5322201	0.6753341	0.0232133	0.0106967	0.1300182	0.3979304	0.2594473	0.4670573	-2128003.735
2986000	1.0965079	0.9564474	0.8329580	0.7832104	0.5903893	0.6857746	0.0180005	0.0128401	0.0895202	0.5602454	0.3859939	0.5057365	-2128016.349
2988000	1.1007245	0.9635764	0.9164145	0.8089810	0.5985741	0.6613262	0.0166903	0.0094193	0.1056167	0.3485040	0.2313660	0.5515914	-2128005.074
2990000	1.0893860	0.9541674	0.8933107	0.8568073	0.5559309	0.7311242	0.0216403	0.0118091	0.3340890	0.5862892	0.3376185	1.1390327	-2128003.486
2992000	1.0850845	0.9988737	0.8460640	0.7868483	0.4360553	0.7167057	0.0186429	0.0083014	0.1307971	0.6012440	0.3396299	0.4413875	-2128003.550
2994000	1.0861305	0.9385549	0.8092972	0.7113106	0.4512304	0.6463020	0.0146147	0.0101749	0.1249411	0.7271123	0.2455252	0.8666754	-2128006.108
2996000	1.0999859	0.9621074	0.9075375	0.7894307	0.6026256	0.5942360	0.0185579	0.0111585	0.1530866	0.5415557	0.2562502	0.8562919	-2128004.772
2998000	1.0781025	0.9726325	0.9017003	0.7750781	0.5218841	0.6247187	0.0290493	0.0110862	0.0814632	0.6327452	0.5134541	0.4230488	-2128008.258
3000000	1.0984693	1.0162865	0.9706020	0.8088165	0.4407084	0.7666168	0.0149525	0.0186259	0.0973877	0.5538292	0.7822129	0.2751567	-2128001.388
3002000	1.0774015	0.9982366	0.9612179	0.8909074	0.5111250	0.6304758	0.0274573	0.0087589	0.1107296	0.6362860	0.4669126	0.6202934	-2128005.845
3004000	1.0727561	0.9965784	0.9504580	0.8966213	0.5152551	0.7124742	0.0237162	0.0120481	0.1073179	0.3500229	0.5899293	0.2670762	-2128006.597
3006000	1.0892057	0.9895160	0.9605409	0.8880181	0.6229965	0.8083502	0.0181712	0.0123555	0.0887107	0.3551681	0.3112293	0.3971540	-2128004.128
3008000	1.0819515	1.0528632	0.9673273	0.8947110	0.5675826	0.7274910	0.0137871	0.0097842	0.0761412	0.4838539	0.3369843	0.3975276	-2128006.073
3010000	1.0623353	0.9867520	0.9278644	0.8828552	0.5208536	0.7412015	0.0168143	0.0097970	0.0649578	0.4537090	0.4128432	0.4298204	-2128005.283
3012000	1.0914592	0.9586280	0.9188077	0.8787590	0.5599961	0.7008606	0.0180908	0.0108850	0.1025850	0.2514569	0.5170681	0.5094013	-2128003.889
3014000	1.0741479	0.9539974	0.8785560	0.8180643	0.6130472	0.7141135	0.0144513	0.0109028	0.1421546	0.4367162	0.3668080	0.6026336	-2128011.245
3016000	1.0996518	0.9624945	0.9091813	0.8172078	0.7153552	0.8213743	0.0211661	0.0091204	0.1028210	0.9576369	0.5283290	0.4959838	-2128010.880
3018000	1.0866120	0.9869484	0.8635517	0.8062524	0.6482715	0.6967380	0.0185664	0.0100279	0.1430980	0.4995164	0.7946966	0.5117228	-2128003.312
3020000	1.1014163	0.9303664	0.8660804	0.7529682	0.5534275	0.5437909	0.0173844	0.0127075	0.0913512	0.5574932	0.4599459	0.3034169	-2128004.068
3022000	1.0767052	0.9651256	0.8829961	0.7531367	0.5927906	0.4506636	0.0236825	0.0136096	0.1197935	0.5458597	0.6264291	0.5196733	-2128017.396
3024000	1.0780426	0.9515273	0.9206997	0.8454888	0.6964558	0.5127314	0.0202054	0.0163413	0.0918546	0.4609967	0.6894335	0.5630164	-2128005.190
3026000	1.0559950	0.9916391	0.9158429	0.8678571	0.5999263	0.5959679	0.0164470	0.0077648	0.0765528	0.3226733	0.3722067	0.6373096	-2128011.115
3028000	1.0331257	0.9656243	0.9382422	0.8774740	0.7303016	0.4729191	0.0245027	0.0121074	0.0764225	0.8426677	0.5208761	0.5527432	-2128004.357
3030000	1.0878918	0.9701507	0.9216638	0.8888536	0.7148400	0.5546867	0.0208919	0.0147047	0.0636388	0.2810844	0.4343873	0.4072672	-2128010.568
3032000	1.0537348	0.9444267	0.8726607	0.8334351	0.6069568	0.6771703	0.0157226	0.0109648	0.0805797	0.7617062	0.4109676	0.4721748	-2128005.114
3034000	1.0511309	0.9999263	0.9012090	0.7913576	0.5955662	0.7582273	0.0130682	0.0087891	0.0660644	0.5192160	0.2810583	0.7580344	-2128005.756
3036000	0.9796650	0.9528846	0.9100836	0.8398128	0.6500802	0.7405835	0.0153667	0.0088359	0.0846070	0.5246308	0.2369123	0.6422717	-2128011.487
3038000	1.0556658	0.9779650	0.8865665	0.8038775	0.6671845	0.7055555	0.0256452	0.0095789	0.0966933	0.4931687	0.1876533	0.3415882	-2128003.143
3040000	1.0982112	0.9520947	0.8723659	0.8254392	0.6801883	0.5706849	0.0174947	0.0136585	0.0743640	0.3943365	0.2441519	0.3484208	-2128006.288
3042000	1.0862488	1.0439386	0.9892666	0.8594941	0.5731276	0.7073373	0.0187825	0.0106143	0.1136098	0.3720670	0.6704205	0.3341991	-2128003.567
3044000	1.0944897	0.9957158	0.9075779	0.8439495	0.6542116	0.7965414	0.0143718	0.0101699	0.0981002	0.6111334	0.2703056	0.6560394	-2128016.789
3046000	1.0920158	0.9955893	0.9286573	0.8791989	0.6064448	0.7780277	0.0155040	0.0092810	0.0933536	0.3640664	0.5577166	0.4199389	-2128004.841
3048000	1.0597589	0.9710959	0.9335231	0.8980174	0.6509714	0.5844196	0.0214146	0.0151698	0.0926382	0.3283370	0.6403604	0.4492301	-2128006.390
3050000	1.0345290	0.9773380	0.9201615	0.8373292	0.5630445	0.8111902	0.0179587	0.0159884	0.1325363	0.3589869	0.7664361	0.5508623	-2128005.041
3052000	0.9574782	0.9388977	0.8363881	0.7978363	0.6355445	0.6706122	0.0220001	0.0101702	0.1105118	0.7870820	0.2473280	0.3230613	-2128005.372
3054000	1.0159652	0.9607294	0.8907349	0.7966142	0.5836018	0.6729538	0.0195789	0.0126659	0.0994195	0.7027729	0.8372090	0.3697593	-2128006.378
3056000	1.0353694	0.9674581	0.8735028	0.8050759	0.5548412	0.7525925	0.0180359	0.0108904	0.1082301	0.4350348	0.3862687	0.6812672	-2128006.847
3058000	1.0491868	0.9620632	0.9210371	0.8184583	0.4771980	0.5884347	0.0267573	0.0098023	0.0978731	0.5097877	0.4607505	0.7183187	-2128014.452
3060000	1.1002111	0.9598888	0.8633600	0.7861945	0.4359514	0.6317138	0.0195184	0.0131751	0.1037927	0.5112995	0.4792578	0.3629409	-2128009.696
3062000	1.0305179	0.9635811	0.8715711	0.8042225	0.4637166	0.6854057	0.0121727	0.0151787	0.1105571	0.4784137	0.9616020	0.6939740	-2128005.594
3064000	1.0249417	0.9612164	0.9191016	0.8647012	0.5320021	0.5739600	0.0184500	0.0110532	0.1044156	0.5923802	0.3491887	0.5224460	-2128003.770
3066000	1.0687464	0.9587415	0.9079593	0.8682568	0.5424459	0.6620218	0.0188152	0.0122803	0.0735490	0.2618263	0.3281830	0.4929325	-2128003.031
3068000	1.0956419	0.9831555	0.9115851	0.8650368	0.6132685	0.7025637	0.0203863	0.0113985	0.0953158	0.3224444	0.7521047	0.5278224	-2128005.937
3070000	1.0876674	0.9565652	0.9093233	0.8556694	0.5690219	0.4822817	0.0198308	0.0112417	0.0901412	0.3740396	0.4140084	0.3914930	-2128004.983
3072000	1.0917309	0.9719697	0.9092774	0.8648508	0.5737722	0.4551241	0.0159876	0.0131490	0.1085175	0.5346105	0.6721294	0.6080545	-2128005.053
3074000	1.0980828	0.9833970	0.9012364	0.8340620	0.6754693	0.4085120	0.0249135	0.0098318	0.1536018	0.4599342	0.3984361	1.0272714	-2128009.117
3076000	1.0195577	0.9694183	0.8913547	0.8173387	0.6836825	0.2753006	0.0254381	0.0142239	0.1197554	0.4793942	0.4825061	0.9992137	-2128006.949
3078000	1.0230728	0.9477945	0.8932576	0.8566209	0.6245917	0.3603820	0.0191476	0.0097308	0.0950960	0.2715892	0.2903909	0.7889915	-2128003.254
3080000	1.0959587	0.9778920	0.9075946	0.8736407	0.6456805	0.4061114	0.0166694	0.0109617	0.1560572	0.4340034	0.7701502	0.9522218	-2128009.338
3082000	1.0329273	0.9708352	0.9153475	0.7952565	0.5677207	0.4809939	0.0284273	0.0075813	0.1333987	1.0782276	0.4679343	0.5790328	-2128015.125
3084000	1.0936100	0.9474458	0.8613222	0.7562543	0.5760579	0.5590384	0.0186840	0.0078533	0.1113840	0.4676098	0.2681358	0.5508957	-2128002.024
3086000	1.0930269	0.9432997	0.9069290	0.8527233	0.6565205	0.5172137	0.0152420	0.0095824	0.0950071	0.3974517	0.4540608	0.5364426	-2128008.379
3088000	1.0952753	0.9736298	0.9319034	0.8437407	0.6134836	0.5747142	0.0199766	0.0132423	0.1755720	0.9436359	0.5707249	0.8351040	-2128011.078
3090000	1.0755317	1.0084134	0.9133902	0.7982617	0.6493363	0.7807309	0.0179629	0.0101734	0.1259271	0.5722322	0.4939572	0.6848430	-2128009.024
3092000	1.0837002	0.9658624	0.9117473	0.8358974	0.6608537	0.8187441	0.0199881	0.0072220	0.1200668	0.5432779	0.2579191	0.4454992	-2128009.594
3094000	1.0889320	0.9672745	0.9014128	0.8492000	0.7212953	0.7378652	0.0181020	0.0109787	0.0871386	0.3076770	0.4810356	0.3958763	-2128008.339
3096000	1.1073659	0.9511192	0.9213758	0.8781606	0.7250388	0.4898546	0.0177341	0.0104496	0.0942107	0.2531753	0.7086831	0.2576472	-2128009.604
3098000	1.0980987	0.9743446	0.9379842	0.8944245	0.5856958	0.5611331	0.0158272	0.0133392	0.1797966	0.4371577	0.8076338	0.5869365	-2128006.335
3100000	1.0517876	0.9850278	0.9162602	0.8758987	0.6559171	0.6270770	0.0179352	0.0098791	0.0952494	0.4737808	0.5270946	0.3253482	-2128004.347
3102000	1.0506169	0.9872933	0.8907099	0.8353598	0.5644698	0.5780091	0.0174355	0.0095460	0.0973552	0.3051501	0.3904477	0.7401864	-2128006.327
3104000	1.0562581	1.0253930	0.9751642	0.8935918	0.5511129	0.7541281	0.0131336	0.0120143	0.0855896	0.3987533	0.5155736	0.3259245	-2128007.112
3106000	1.1036279	0.9999866	0.9146251	0.8389672	0.4231873	0.8119183	0.0158247	0.0107138	0.0656352	0.5220481	0.3599481	0.6111205	-2128005.199
3108000	1.0875535	0.9500165	0.9046958	0.8230772	0.5395072	0.6460956	0.0173685	0.0107012	0.0816924	0.3456850	0.3676925	0.4958997	-2128002.112
3110000	1.0812893	0.9489914	0.8913641	0.8037429	0.6048327	0.4947547	0.0210665	0.0123586	0.0988108	0.3535599	0.3193361	0.5289889	-2128001.123
3112000	1.0965733	0.9604697	0.8844442	0.8241066	0.6264218	0.7434338	0.0203464	0.0127842	0.0808612	0.4055348	0.2396053	0.5639986	-2128009.087
3114000	1.0784196	0.9404684	0.8481571	0.8161126	0.6222026	0.6275501	0.0208184	0.0138114	0.0965197	0.4697972	0.5183466	0.5220687	-2128017.721
3116000	1.0739679	0.9617690	0.8975166	0.7937444	0.5418173	0.6063050	0.0204832	0.0084455	0.0743709	0.7371022	0.3745652	0.5416388	-2128011.045
3118000	1.0357159	0.9649629	0.8874394	0.8112261	0.5463148	0.6362358	0.0219163	0.0089814	0.0667399	0.2281441	0.5618932	0.4211961	-2128014.458
3120000	1.0422982	0.9471283	0.8642732	0.8044953	0.5433645	0.7013139	0.0140646	0.0133135	0.0973433	0.5028606	0.3536870	0.4358089	-2128008.188
3122000	1.0221078	0.9583562	0.9091009	0.8205377	0.6257766	0.8039442	0.0176056	0.0122580	0.0815470	0.4911950	0.5984249	0.3539393	-2128005.221
3124000	1.0001049	0.9902830	0.9000844	0.8394089	0.6997532	0.7848370	0.0394759	0.0142562	0.0966116	1.1282594	0.4964180	0.2892487	-2128013.324
3126000	1.0802562	0.9637045	0.8955130	0.8435552	0.5951706	0.7426980	0.0171968	0.0098891	0.0794962	0.2448156	0.3659797	0.4970405	-2128018.135
3128000	1.1061062	0.9727033	0.9172594	0.8805936	0.6717324	0.7845527	0.0122916	0.0083120	0.0857700	0.4518160	0.3844427	0.2920040	-2128013.771
3130000	1.0472563	0.9541629	0.9083674	0.8768931	0.7364395	0.7790049	0.0236568	0.0107045	0.1099274	0.5470133	0.2296282	0.6333847	-2128022.515
3132000	1.1025683	0.9802234	0.9184623	0.8878996	0.7374170	0.6680821	0.0225248	0.0127597	0.0837163	0.4634259	0.4440289	0.3724059	-2128006.886
3134000	1.0930827	0.9839282	0.9496754	0.9042209	0.7852637	0.6212449	0.0244949	0.0087207	0.1091293	0.5286903	0.4214168	0.2595993	-2128004.106
3136000	1.0570687	0.9671908	0.9276787	0.8733694	0.7185082	0.7233430	0.0168276	0.0108194	0.1050955	0.5323553	0.2859947	0.8278645	-2128008.372
3138000	1.1078252	0.9423151	0.8815455	0.8340650	0.7008712	0.8366415	0.0257249	0.0136638	0.1135915	0.6003272	0.5667299	0.7930922	-2128005.275
3140000	1.0727926	1.0091240	0.8863895	0.8414349	0.6396000	0.8744428	0.0140355	0.0144288	0.1550946	0.4328892	0.6032955	0.8224566	-2128006.216
3142000	1.0773155	1.0132428	0.9446441	0.8818708	0.6766479	0.8976605	0.0218350	0.0144170	0.0953387	0.3309650	0.6092976	0.4913175	-2128010.490
3144000	1.0604526	0.9569837	0.9121856	0.8481340	0.6963341	0.7960755	0.0169529	0.0109610	0.1032975	0.4389539	0.2295051	0.4827547	-2128011.211
3146000	1.0718746	0.9624930	0.8395681	0.8118863	0.6834142	0.6665306	0.0197495	0.0092700	0.1493539	0.5853170	0.3410038	0.8657796	-2128008.534
3148000	1.0484489	0.9519002	0.9082108	0.8554695	0.6695517	0.6576101	0.0221675	0.0108496	0.1072534	0.5976942	0.5307300	0.4872044	-2128002.330
3150000	1.0944873	0.9815834	0.8770190	0.8131166	0.6421493	0.5352589	0.0152977	0.0109983	0.1078939	0.5698041	0.2232240	0.5516899	-2128010.616
3152000	1.0924168	0.9999292	0.9120459	0.8051958	0.5648999	0.5584955	0.0171540	0.0111213	0.0944244	0.6573561	0.4473898	0.4542884	-2128004.628
3154000	1.0341866	0.9941134	0.9256641	0.8434821	0.5788890	0.8590740	0.0213154	0.0124295	0.1104427	0.5188172	0.6398446	0.3430345	-2128004.717
3156000	1.0282706	1.0102997	0.9171661	0.8170216	0.5486182	0.6592526	0.0123478	0.0077675	0.0884747	0.3887683	0.4856484	0.3491378	-2128004.253
3158000	0.9958438	0.9671401	0.8727664	0.7583290	0.4644371	0.7287929	0.0174148	0.0115821	0.0722487	0.5075616	0.7747902	0.4398118	-2128002.384
3160000	1.0614109	0.9743228	0.9099995	0.8417480	0.5029022	0.7499679	0.0251124	0.0105560	0.0839637	0.4666011	0.5505223	0.5288648	-2128006.801
3162000	1.0715083	1.0293682	0.9548660	0.8794853	0.4836800	0.7228865	0.0168748	0.0096795	0.0919094	0.3855975	0.2081219	0.3942724	-2128002.592
3164000	1.0800040	0.9723730	0.9125422	0.8652814	0.6769796	0.7511711	0.0204013	0.0106599	0.1080702	0.3381114	0.3520979	0.4131764	-2128006.620
3166000	1.0940977	0.9591487	0.9132021	0.8263363	0.6479673	0.7108385	0.0187313	0.0113792	0.0879242	0.4083669	0.4800475	0.4430459	-2128008.347
3168000	1.0963925	0.9582559	0.8962432	0.8453388	0.7189384	0.7463909	0.0171739	0.0105363	0.1062018	0.6200400	0.4596601	0.4407757	-2128011.627
3170000	1.0787116	0.9612476	0.8870755	0.8474106	0.7264178	0.7994283	0.0213377	0.0115617	0.1592777	0.3218400	0.5645234	0.7815763	-2128002.393
3172000	1.0923536	0.9558936	0.9020499	0.8341742	0.6177456	0.6951963	0.0172092	0.0089720	0.1419045	0.3594617	0.5561482	0.5387907	-2128016.613
3174000	1.0541826	0.9545598	0.8808249	0.8430842	0.5702299	0.7352801	0.0198733	0.0086032	0.1291831	0.5143848	0.4848069	0.5465544	-2128018.193
3176000	1.0644302	0.9509221	0.9067810	0.8398812	0.5032170	0.8055689	0.0149871	0.0128884	0.1044849	0.5284379	0.7674411	0.4591404	-2128011.155
3178000	1.0241952	0.9694614	0.8924492	0.8288176	0.6294449	0.7230415	0.0146231	0.0107798	0.1034078	0.2979673	0.2150737	0.4704609	-2128008.037
3180000	1.0973886	0.9733794	0.8794061	0.8272358	0.6863067	0.7149184	0.0149566	0.0122726	0.0910863	0.5459809	0.4766047	0.4114926	-2128007.673
3182000	1.0868108	0.9705452	0.8872730	0.8438978	0.6186955	0.8170848	0.0170964	0.0159094	0.1248406	0.6892504	0.4552265	0.5645466	-2128004.637
3184000	1.0788493	0.9744241	0.9112416	0.8159432	0.5437035	0.7863097	0.0153009	0.0118087	0.1142717	0.5464521	0.3602966	0.4207455	-2128010.486
3186000	1.0673214	0.9755254	0.9110498	0.8135477	0.6321201	0.8492553	0.0180810	0.0094020	0.0947988	0.3218200	0.5905425	0.4266390	-2128005.848
3188000	1.0988809	0.9691104	0.9420670	0.8929287	0.6341559	0.8168459	0.0133406	0.0097574	0.0962479	0.7124185	0.3373551	0.4568941	-2128004.855
3190000	1.0571089	0.9942248	0.9132204	0.8439057	0.5960350	0.8249394	0.0254537	0.0167965	0.0903762	0.7425816	0.5461900	0.3929643	-2128017.386
3192000	1.0868769	1.0074753	0.9493180	0.9122931	0.4501682	0.6563759	0.0192331	0.0092804	0.1137420	0.7601729	0.4584472	0.4171852	-2128009.504
3194000	1.0990199	1.0030552	0.9487032	0.8916104	0.5151827	0.6283450	0.0292294	0.0109131	0.0744887	0.5873816	0.3946252	0.4157020	-2128004.131
3196000	1.0967803	1.0284005	0.9285994	0.7536651	0.5915756	0.6704914	0.0303563	0.0080941	0.1079609	0.6614964	0.4100177	0.6701723	-2128014.523
3198000	1.0995748	1.0482231	0.9249191	0.7215325	0.5379036	0.7746266	0.0119946	0.0106257	0.1289422	0.4027901	0.8326417	0.6728266	-2128001.759
3200000	1.0848992	1.0013621	0.9082647	0.8444363	0.6710129	0.6916283	0.0132784	0.0077957	0.0903752	0.2303751	0.4083134	0.5682295	-2128004.073
3202000	1.1014395	1.0044750	0.9240396	0.8727123	0.6882698	0.6442208	0.0144916	0.0118170	0.0700414	0.3998720	0.5668510	0.3455979	-2128007.719
3204000	1.0564485	0.9787377	0.9332767	0.8507663	0.7534987	0.6116591	0.0216257	0.0085933	0.0890160	0.4655792	0.3390232	0.4255204	-2128005.944
3206000	1.0600793	0.9530960	0.9073648	0.8688397	0.7245404	0.5928643	0.0218500	0.0106763	0.1299503	0.4687875	0.5787751	0.4788986	-2128009.599
3208000	1.0993042	0.9565905	0.9159759	0.8522592	0.6087230	0.6351354	0.0159794	0.0155885	0.1129306	0.3585108	0.4607969	0.3289067	-2128003.152
3210000	1.0403870	0.9479357	0.8874081	0.8205095	0.6329533	0.6459060	0.0190887	0.0098231	0.0946096	0.5809749	0.3418597	0.7650966	-2128003.377
3212000	1.0557656	0.9666891	0.8296850	0.7757887	0.5489472	0.4975360	0.0162889	0.0086283	0.1569577	0.3630903	0.3516139	0.6173830	-2128013.165
3214000	1.0525019	0.9492804	0.9201855	0.8041143	0.6192344	0.4359816	0.0213121	0.0109535	0.0924209	0.3748363	0.3267466	0.4055595	-2128012.343
3216000	1.0705911	0.9475658	0.8731116	0.7781791	0.4881865	0.7756474	0.0208382	0.0063924	0.1051693	0.5428964	0.6913341	0.3176397	-2128012.628
3218000	1.0657329	0.9776678	0.8401458	0.7353594	0.6097771	0.6223795	0.0186834	0.0117705	0.1173626	0.3211299	0.8450161	0.5674694	-2128003.304
3220000	1.0579288	0.9543521	0.8455929	0.7857792	0.5337472	0.6233198	0.0221427	0.0090374	0.0833508	0.3566122	0.3429674	0.4870367	-2128011.752
3222000	1.0761298	0.9575335	0.8726733	0.7747074	0.5460301	0.7289897	0.0150893	0.0108668	0.0842834	0.7461118	0.2636870	0.4178603	-2128012.136
3224000	1.0958096	1.0043483	0.9111517	0.7914716	0.5935927	0.7532613	0.0199538	0.0097013	0.0890899	0.4589009	0.4019857	0.4813599	-2128008.119
3226000	1.0854163	0.9600467	0.8864488	0.7807387	0.6395423	0.6834330	0.0247285	0.0108886	0.0890592	0.6330449	0.3778753	0.5801520	-2128011.688
3228000	1.0528944	1.0089313	0.8820158	0.8335586	0.5611329	0.6133402	0.0157629	0.0172346	0.0786799	0.7252552	0.7448558	0.4069457	-2128007.455
3230000	1.0393412	0.9518057	0.9037155	0.8282561	0.5237063	0.7326731	0.0265826	0.0161721	0.1235474	0.5399932	0.8443140	0.4798219	-2128007.480
3232000	1.0458987	0.9509061	0.9047677	0.8482000	0.5288338	0.6210799	0.0249710	0.0113321	0.1049680	0.4065075	0.6051305	0.3856317	-2128005.223
3234000	1.0404354	0.9832337	0.9391042	0.8827357	0.6249379	0.6040155	0.0224389	0.0103598	0.0906394	0.6673658	0.4356721	0.6192732	-2128006.688
3236000	1.0625331	1.0376359	1.0010043	0.9505043	0.6335229	0.6467478	0.0127219	0.0129778	0.1080826	0.4540558	0.4165987	0.2918094	-2128013.050
3238000	1.0911595	1.0515300	0.9642766	0.8970078	0.5902819	0.6152156	0.0230447	0.0063431	0.1736381	0.3627677	0.4455186	0.8776038	-2128005.274
3240000	1.0471765	1.0344007	0.9718876	0.9036892	0.6791288	0.8797285	0.0330289	0.0076295	0.1124655	0.5748512	0.3573151	0.3686767	-2128005.367
3242000	1.0471906	1.0471378	1.0058168	0.9736352	0.8120472	0.6447182	0.0128354	0.0106962	0.1281053	0.6307473	0.2670131	0.5528629	-2128008.755
3244000	1.0499750	1.0456678	0.9977829	0.9428696	0.6900837	0.4672872	0.0265511	0.0086919	0.0891204	0.5911479	0.8052731	0.3772870	-2128014.480
